image_urls, collection, material, size
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_HWL-83-0001.jpg, TESORO, Hand Loom- Wool, 180x270 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_TLR-75-0001.jpg, ROAR, Hand Tufted- Wool, 180x270 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_DWRM-176-00026.jpg, ALHAMBRA, Flat Weaves- Wool, 150x240 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_TAHN-42-0001.jpg, PATHWAYS, Hand Tufted- Wool, 150x240 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_TAQ-1517%28MD%29-0002.jpg, IMARA, Hand Tufted- Wool And Viscose, 180x270 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_RA-5005-0001.jpg, APREZO, Hand Knotted- Wool, 170x240 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_TAQ-301-0002.jpg, KASBAH, Hand Tufted- Wool And Viscose, 360x450 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_TRA-3215%28RMR%29-01.jpg, TRANSCEND, Hand Tufted- Wool And Viscose, 240x300 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_RE-1389-0001.jpg, APREZO, Hand Knotted- Wool, 240x300 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/IR_LCA-846-0002.jpg, UVENUTI, Hand Knotted- Wool, 240x300 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_AKWL-1163-0002.jpg, UNDISCOVER, Hand Knotted- Wool, 240x300 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_PKHM-84-0002.jpg, HULA, Hand Knotted- Jute And Hemp, 150x240 - 240x300 cm
https://d16n7e76tyykgs.cloudfront.net/fit-in/300x400/prod-images/Headshot/Large/RCT_AIWL-3007-0001.jpg, CLAN, Hand Knotted- Wool, 180x270 - 270x360 cm
